id,timestamp,merchant_name,lat,lon
219,8/23/20 0:00,UFG Whole Foods,44.9494138,-93.2987876
220,8/24/20 0:00,UFG Fresh,32.8280867,-97.3546942
221,8/24/20 0:00,UFG Whole Foods,32.8695816,-96.7686578
222,8/26/20 0:00,UFG Fresh,45.5388755,-122.6964102
223,8/26/20 0:00,Whole Foods Market,41.2604856,-96.069459
224,8/26/20 0:00,Amazon,33.6902506,-117.8457542
225,8/26/20 0:00,Whole Foods Market,32.747879,-117.1580005
226,8/26/20 0:00,UFG Whole Foods,45.0913339,-93.4358162
227,8/27/20 0:00,Amazon,34.0327596,-118.4498056
228,8/27/20 0:00,Whole Foods Market,30.4063209,-97.7201151
229,8/28/20 0:00,UFG Whole Foods,35.1134223,-89.8940677
230,8/29/20 0:00,UFG Whole Foods,33.9934931,-80.9753216
231,8/29/20 0:00,Argonaut Wine & Liquor,39.7396485,-104.9778773
232,8/29/20 0:00,Whole Foods Market,40.1881634,-75.2272517
233,7/21/20 0:00,Amazon,28.4597057,-81.4394008
234,7/21/20 0:00,UFG Whole Foods,37.7900162,-122.4233703
235,7/23/20 0:00,Whole Foods Market,44.0503376,-123.0878329
236,7/27/20 0:00,Whole Foods Market,43.6078975,-116.1946675
237,7/28/20 0:00,UFG Whole Foods,30.0019585,-90.1590081
238,7/30/20 0:00,Bartell Drugs,47.6133349,-122.3209791
239,7/31/20 0:00,Amazon,37.7607763,-122.3900138
240,8/1/20 0:00,Whole Foods Market,30.2639948,-97.7338841
241,8/3/20 0:00,UFG Whole Foods,47.6661677,-122.101574
242,8/3/20 0:00,UFG Whole Foods,33.9101372,-117.8515073
243,8/4/20 0:00,UFG Whole Foods,32.8695816,-96.7686578
244,8/6/20 0:00,Whole Foods Market,30.3076183,-97.9377502
245,8/8/20 0:00,Fresh Thyme,41.9264789,-87.6812303
246,8/10/20 0:00,UFG Whole Foods,40.6748928,-73.9887879
247,8/11/20 0:00,Whole Foods Market,43.6634486,-70.2584734
248,8/11/20 0:00,UFG Whole Foods,35.0633539,-85.3141872
249,7/27/20 0:00,Amazon,53.5123025,-2.3614061
250,7/30/20 0:00,Naturalia,48.8233831,2.368329
251,7/28/20 0:00,NOW Store,28.681048,77.080864
252,7/31/20 0:00,Amazon,41.3246921,2.1299684
253,8/5/20 0:00,Amazon,52.5857889,13.2836313
254,8/7/20 0:00,Morrisons,51.560107,0.148194
255,8/11/20 0:00,Naturalia,48.8897441,2.1590882
256,8/2/20 0:00,NOW Store,12.926669,77.502168
257,8/7/20 0:00,ライフ,35.5745075,139.7260339
258,8/7/20 0:00,More,28.6570374,77.1467422
259,8/12/20 0:00,Whole Foods Market,42.5293162,-83.3631611
260,8/12/20 0:00,UFG Whole Foods,40.5406447,-74.3666073
261,8/12/20 0:00,Amazon,30.4450436,-97.7083219
262,8/13/20 0:00,Whole Foods Market,42.5293162,-83.3631611
263,8/13/20 0:00,UFG Whole Foods,42.7102729,-73.8165423
264,8/13/20 0:00,UFG Whole Foods,34.8255774,-82.3010094
265,8/13/20 0:00,UFG Fresh,36.0855677,-115.1260115
266,8/14/20 0:00,Amazon,39.793036,-104.9813272
267,8/15/20 0:00,UFG Whole Foods,30.4063209,-97.7201151
268,8/15/20 0:00,Whole Foods Market,42.345449,-71.0627816
269,8/15/20 0:00,Whole Foods Market,33.7736107,-84.3658288
270,8/16/20 0:00,UFG Fresh,32.8280867,-97.3546942
271,8/16/20 0:00,UFG Whole Foods,41.2482781,-73.0253079
272,8/17/20 0:00,UFG Whole Foods,38.4565582,-122.7271221
273,8/17/20 0:00,UFG Fresh,27.9922619,-82.3532661
274,8/17/20 0:00,Fresh Thyme,43.0511898,-87.9063531
275,8/17/20 0:00,Whole Foods Market,36.8085726,-119.8051043
276,8/17/20 0:00,UFG Whole Foods,37.7090874,-97.2280306
277,8/18/20 0:00,Whole Foods Market,33.7256099,-116.400254
278,8/19/20 0:00,Whole Foods Market,35.5341227,-97.5306902
279,8/20/20 0:00,Whole Foods Market,38.5966181,-121.363738
280,8/20/20 0:00,UFG Whole Foods,39.2825112,-76.5987055
281,8/20/20 0:00,Whole Foods Market,33.7925761,-118.3309445
282,8/21/20 0:00,Whole Foods Market,40.5406447,-74.3666073
283,8/21/20 0:00,UFG Whole Foods,42.5293162,-83.3631611
284,8/21/20 0:00,UFG Whole Foods,34.4126364,-118.5558802
